review_id,user_id,business_id,date,text,useful,funny,cool,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
KIp9OCypQQsHBt_P4HuRnw,4Og9ygDT2WMTWA8Owlmdig,zhWntGlUKdC7hYOvIat9Iw,2016-01-16,Love this company.  I always recommend this carpet cleaner to my friends. By far the best. My carpet looked and smelled new again. They sanitize also do a great job if you you have fur babies! (Animals)My boyfriend is very hard to please when it comes to this stuff and he was very impressed and speechless when he came over to my apartment. They are worth your time and money. And your have a warranty for a year!,0,0,0,"""Kiwi Services""",,"""7150 East Camelback Rd, Ste 444""",Scottsdale,AZ,85251,33.5029513,-111.9266264,4.5,6,1,Local Services;Air Duct Cleaning;Damage Restoration;Home Services;Carpet Cleaning
XmZoUdyV6eSIgQHD0XhkTg,4bxhIKz9ePWqD93UkEjnbg,g-nzfTvso3-4c4gkhkmGbQ,2016-04-16,"At Frankie Tomatto's it's about quantity, not necessarily quality. The variety is great, obviously for an all you can eat Italian buffet, but much of the pastas are a bit mushy and my calamari had grit. It won't stop me from coming back, but not often, and with expectations set reasonably.",1,0,0,"""Frankie Tomatto's""",,"""7225 Woodbine Avenue""",Markham,ON,L3R 1A3,43.8188292,-79.3492018,3.0,197,1,Buffets;Restaurants;Italian
IfTbERg-wgkguooK58v4WQ,9yzHD0x5srYlHBbuJROWFg,bsHyzCZVCCaM1dBjs-qv-A,2014-01-15,"This quirky little yarn shop that has been around since 1958 has recently moved house, and got a makeover in the process. The new location, at the corner of Parthenais, is charming, with cozy wooden fixtures, a table and chairs in the front window, their famous cone-winding machines on display in the back, and a crystal chandelier in the front window! 

For all that charm and class, however, the merchandise inside is decidedly ""meh"". They stock a small amount of brand-name yarn, things like Patons sock yarn and some of the Stitch 'n' Bitch branded bamboo blend yarn, but these are both craft-store yarns like you can find at Michael's or Omer DeSerres. Aside from that, they have a wall of acrylic yarn at $5.50 per 100g, and also a wall of 100% wool at the same price. I've heard some stories about the old Bobineuse yarn which leave me skeptical, but I'll give them the benefit of the doubt because the shop is under new ownership. In any case, we're talking solid, solid yarns in Red Heart-esque logs.

The shop seems to push its cones, as well as its big balls of superbulky yarns, made up of several strands of other yarns for a multi-color and multi-texture effect. Sort of like what Yarnia in Portland OR does, but not as well, because they don't seem to have the range of weights and fiber contents that Yarnia stocks. They also have a small selection of notions (possibly from the 1980s...including a ""mohair brush""), and what seems to be a lot of mismatched or no-name bamboo knitting needles. Sort of like what you can buy in bulk from China.

In their previous spot a bit further east on Mont-Royal, I'd poked my head in the door and quickly turned around, realizing that this was *not* the kind of yarn shop I was looking for, yarn-snob as I am. With the new locale and classy atmosphere I thought maybe the shop had seen a change of direction, but although it's less cluttered and slightly better curated than before, it's still a far, far cry from ""fancy yarn store"" like its exterior suggests.

(So, after poking around their website, I realize now that this rebranding actually signifies a shift in management, as their longtime owner Daniel is retiring and handing over the shop to a new generation. This gives me a lot of optimism, actually. The website is lovely, aims at bilingualism (broken links abound at the moment), and it is full of potential. Extra star awarded for hopes of good things to come.)",3,1,0,"""La Bobineuse""",Plateau-Mont-Royal,"""2196 Avenue du Mont-Royal E""",Montréal,QC,H2H 1K3,45.5363494,-73.5711723,3.0,4,1,Knitting Supplies;Shopping;Art Supplies;Arts & Crafts
TetaG1E0EyYN_g3UnCfoAg,7MpCoetFK6124xGiAYNCXA,BQKPbuILIAG53XtIZ51s5Q,2015-12-03,"Nice surprise! Was looking for something new but quick so we decided to give it a try. I love when they toast the bun and the edges are crispy not soggy! Fries were crispy on the outside and still had some potato left on the inside and not too salty. A super nice touch was real chili peppers offered as a condiment. What?!?!? Window attendant asked if we wanted ketchup or chili peppers. I'm like.. Ok yeah a few of each. My husband goes ""what are chili peppers"" I'm all. Don't know..curiosity took over. 6 real fresh green chili peppers. Awesome!! The chili was spicy and a bit greasy for my preference but was enjoying everything too much to notice. Will definitely be going back and recomending my friends to try it.",1,0,1,"""Original Tommy's Hamburgers""",Northwest,"""7079 W Craig Rd""",Las Vegas,NV,89129,36.2395316,-115.2494021,3.5,120,1,Restaurants;Food;Burgers
Rue96Ar3Wn2eLoc_gwEZYA,pR6WnHx1fr6ERZBEhbriEA,JaTMfhaiPp4tcvTltPAeiA,2012-08-18,I love this place. Its a men and women boutique. If you have a love I mean a real love and obsession for Jeans\/denim this is the place for you. It does not come cheap here. They have so many brands but they have a huge selection of my fave Jeans J brand. Have so many styles colors and selection. Its a trendy really fashion forward boutique. Its in the cosmopolitan hotel. The interior design of this place is clean. Workers are very friendly. Have a lot of beautiful things in here. Its not only a Jeans haven but they have accessories such as jewelry and bags. Its pricey so you will cause a dent in the wallet. Great quality of stuff so worth every penny. :),1,1,1,"""DNA 2050""",Eastside,"""3708 Las Vegas Blvd, Ste 5""",Las Vegas,NV,89109,36.127615149,-115.150108337,5.0,5,0,Men's Clothing;Shopping;Fashion;Women's Clothing
b3CyGp8uLb0lVLUSy8z9Ew,Jjuc1_S7cSPP6SUZbBHy9A,VeFqptSzekFAc3FZOpi81Q,2011-12-05,"Neat place in the historic area of downtown Charlotte.  Walkable to all the tall buildings but feels like you are in a neighborhood.  Looks like an old-fashioned store with a tin roof.

More of a pub than anything.  Don't look to be knocked out by the food.  But it's good.  Had a half turkey sandwich with gumbo for lunch.

The bar is really cool though.  Good selection of beers including two highland beers from Asheville and other craft beers. I'll be back.",1,0,0,"""Alexander Michael's""",Fourth Ward,"""401 W 9th St""",Charlotte,NC,28202,35.23361,-80.840783,4.5,313,1,Nightlife;Local Flavor;Bars;Cajun/Creole;American (Traditional);Restaurants;Pubs;Comfort Food
Zq3-QfJd5AYAkbRjeKd_OA,R_evEjQUmtzNalScjk2_Zg,BWm-6W3k2cTYWW6Fs5MNtA,2014-08-25,"Bomb Tingz! Had an amazing jerk chicken with rice and peas for lunch. Extremely juicy and flavourful, falling off the bone. Also got a side of plantains which was really sweet and caramelized. Sooooooo gooooood! Will be back to try the chicken roti!",0,0,0,"""The Jerk Joint""",Queen Street West,"""238 Queen Street W""",Toronto,ON,M5V 1Z9,43.650344,-79.390459,3.5,63,1,Food;Caribbean;Restaurants;Ethnic Food;Specialty Food
mXDyC_m1U9nu4NOXCZraRQ,1LzZC5jORulG1pDJVSzzdg,3B1c9q71Y_JyG0B9dGsACA,2015-02-04,"Went in and saw Marcus based on the reviews here, and I'm glad I did!!! I've had the same old, short, buzz cut\/high and tight haircut since I was in 7th grade, and I just turned 40! Came in, he gave me a really great hard part fade that I love!  I can't recommend him enough.  If you're looking to change it up, or just need to tighten up your normal look, Marcus is your man!",0,0,0,"""Millicent McMillian""",NoDa,"""All Texture Barber Salon, 3100 N Davidson St Ste 102""",Charlotte,NC,28205,35.246403,-80.806468,5.0,26,0,Hair Extensions;Barbers;Beauty & Spas;Hair Salons
YUykUjbBNNq80jLHNwiP9g,Iu5E_IM5XwTFzoZ2t34qpw,iqwjP55lhLJ75F5E3hkjzA,2011-04-24,"I went into this UPS to ship my package and the service was great when they were getting my money. However,  I had a situation where the package had to be shipped back a few days later so the UPS store out of town had to ship it back to the store it came from. When I went to pick up the package the owner was RUDE and treated me like I was a child. She insisted that I was crazy and that the package could not be delivered there. I was in shock when she started to talk to me slowly like a child explaining how ""shipping"" works!

The funny part, sure enough, my package was delivered there and I had to keep calling to make sure it was not sent back. The issue wasn't really the package situation but the customer service....don't be rude and uppity. Plus she charged me $5 to pick up the package from her store saying it was a ""private location"". WTH?? its UPS..the least private place in the world.

Anyway, I would have gladly paid for any error on my part if the customer service was good. She threw the package on the counter when it was picked up...there was a laptop in there! This UPS store has turned me into a FedEx customer. I am sooo fed up with bad customer service!!",6,1,1,"""The UPS Store""",,"""1955 W Baseline Rd, Ste 113""",Mesa,AZ,85202,33.3774076064,-111.877209,2.5,11,1,Notaries;Public Services & Government;Post Offices;Shipping Centers;Local Services;Printing Services
GMEANmwZzlnsLp1rs3whMg,JfMPNCJ_DqnX06SSrx0ZTg,oj5k-I0YSbuc5tDInt2isQ,2010-12-10,Glad they finally opened up one near home. I usually shop here 1-2x week for the great food and the reasonable prices. everyone that works there is very friendly. parking can be a little crowded sometimes though,1,0,0,"""Trader Joe's""",Anthem,"""10345 S Eastern Ave""",Henderson,NV,89052,36.0008789188,-115.109167761,4.5,196,1,Shopping;Flowers & Gifts;Specialty Food;Beer;Wine & Spirits;Grocery;Food;Florists
OiWyc4-iO4PIzjfEhVOu1A,NczSmRSRdTsI8fQyojdZrw,YTbKDRIn1jXO8548-UesiQ,2016-08-28,"Read my review for Kruzo grill. 
Same place, same food, new owner.

I'm so grateful they've kept their amazing mushroom topping, it makes their shawarma to die for.

I liked the new decor too and the gentleman behind the counter was friendly and rolled a fantastically enormous shawarma in lafa so skilfully. Will definitely be back for more.",1,0,0,"""Dejavu Mediterranean Cuisine""",,"""1470 Centre Street, Unit 7""",Vaughan,ON,L4J 3N1,43.8065380403,-79.4737441465,4.5,7,1,Restaurants;Seafood;Middle Eastern;Mediterranean
PvauvxlwJctpTrwy6vopdw,pLk7GPpRVHxl4Rch8z5r_w,9avLLw9uke50m8qO9doyMQ,2015-04-26,"I love the authentic, hand made sausages!!! Jerry always serve the sausages with a humble smile that warms my heart.

The periogies are sooooo good!!!",0,0,1,"""King's Sausage""",Downtown,"""917 Fremont St""",Las Vegas,NV,89101,36.166757,-115.135551,5.0,17,0,Specialty Food;Hot Dogs;Food;Restaurants;Bars;Street Vendors;Nightlife;Ethnic Food
N7mH6bP9qdgjfadE-qxq-A,bOsE3oqfD0TSiiJSUXF02A,3saG51hM2M14G5f-QwhGhg,2016-01-09,"One of the best places for ice cream! They always have some really good and interesting flavors. I definitely love how unique they are. It's very small and during the summer they at times can get a line out the door! Super hip ice cream shop.  The employees are friendly, but not very talkative? They somewhat lack in customer service it would be great to be able to have a somewhat of a conversation, I guess. Overall really good place for ice cream. And if you cannot make up your mind on what flavor to get just order a flight you won't regret it!",1,0,1,"""Melt""",,"""910 N 5th St""",Phoenix,AZ,85004,33.4580418,-112.0677653,4.0,329,1,Desserts;Ice Cream & Frozen Yogurt;Gelato;Food
91tago-H0p0mdS6x7vdXZw,gRRDzxER0YrxtHN3kYsUmw,8nmjvYX4N67cxOsGfbEgjg,2016-08-02,"Had one of the worst experiences I've ever had....ordered my food 10min before the movie started after being let in only 15min before the movie started....after waiting for over an hour for my food and watching people who arrived well after me receive their food before me I had to flag down my ""server"" to find out where my food was to get the response of ""Oh no!"" And then ""Give me a minute..."" I got my food 10min later. They were quick to drop the check without even an apology for the bad service and long wait time for my food.",1,0,0,"""Studio Movie Grill""",Uptown,"""210 E Trade St, Ste D-290""",Charlotte,NC,28202,35.225378,-80.841961,2.5,338,1,Restaurants;American (New);American (Traditional);Nightlife;Cinema;Bars;Arts & Entertainment
njcoQ7qND5TkDsgUzdpfMQ,eN9GPbsE-qp4BkIVrf0iyQ,zHNk2BnANwkvHvaXD7yYsg,2016-08-25,"I stumbled upon this place on Saturday during brunch, so a friend and I decided to have brunch before we head over to Bang Bang for ice cream. The decor inside was nice and minimalistic-like the average store on ossington. 

So let's talk about drinks. My friend had gotten the Té green gea mojito (or something like that), and I got the Chai milk Té drinks. The mojito was not enjoyable to her. I did not like my chai tea, it was very bitter and had very subtle hints of chai-which I would have liked more of. 

Food was good. We had the dark spice Taiwanese chicken. The meat was seasoned well, though it seems a tad more pricy than what I would normally pay for the meal. 

Our brunch bill came to about $25 each (prior tax) so it is quite pricy for what we got. Overall it is not a place I'll go out of my way to go to but if I'm in the area I may drop by.",0,0,0,"""Té""",Ossington Strip,"""70 Ossington Avenue""",Toronto,ON,M6J 2Y7,43.64576,-79.419686,4.0,48,1,Restaurants;Taiwanese;Korean;Asian Fusion
33Dh8Dy83fblHAey5woEtg,ZIzBGmSbxe4o83Eg3bTN2Q,J6qWt6XIUmIGFHX5rQJA-w,2017-07-01,"Waited about an hour, line was super long but moved fast. Well worth it. Had a whole page dedicated to eggs Benedict and wanted to try them all. Went with the Rainbow and it was amazing it was served with a fresh fruit skewer to start and came with breakfast potatoes which were also awesome. Portions are really big so come hungry. My husband had the bobby in Spain omelette and that was also really good. Def would return.",0,0,0,"""L'Avenue""",Plateau-Mont-Royal,"""922 Avenue du Mont-Royal E""",Montréal,QC,H2J 1X2,45.526743,-73.580274,4.5,781,1,Canadian (New);American (New);Burgers;Restaurants;Breakfast & Brunch
bANGcb7TO8F26Sjt4W9MMg,dhCGoGu7wIMuKXw4dUa0Ow,XuVPAuCRO3ps9XN81jxFFw,2017-12-02,"Beautif Eye in old Town Scottsdale is great. Allix is fabulous , and the rest of the employees ate great .... I love my lash extensions. Thank you Allix",0,0,0,"""Beautif-Eye Old Town""",,"""7620 E Indian School Rd, Ste 108""",Scottsdale,AZ,85251,33.4962729728,-111.916438863,4.5,180,1,Eyelash Service;Skin Care;Beauty & Spas;Hair Removal;Day Spas;Massage
2IaZ4WqgCxn_En6-7DlELw,ZLXZuq6C7zix4OD2nzUi9g,iiuEt92eGGy_fTvywsTBbA,2016-10-10,"The beef gyro is amazing along with seasoned fries. It's good to know there are still a few local owned shops around Phoenix.

They have Philly Cheese steaks and burgers too.",2,0,0,"""WtfExp""",,"""1024 E Buckeye Rd, Ste 180""",Phoenix,AZ,85034,33.4374555,-112.0593994,4.0,90,1,American (Traditional);Cajun/Creole;Burgers;American (New);Food Court;Barbeque;Cheesesteaks;Restaurants;Fish & Chips
QcH8UFxoGb5msvIWiZPI4Q,8sJylgUnow12NAPorQz2uw,R5snvISlx7L5rHBuE086XQ,2016-03-26,"After going through many hair salon reviews on Yelp, I finally picked 20 Volume Salon & Spa. What got me was the options they give you to chose a New Talent - Master depending on what you can afford. I chose 'Advanced' and was scheduled an appointment with Mercedes. When you walked in you're greeted by a very friendly receptionist who offers you something to drink. After sitting in the waiting room for a few minutes, Mercedes took me to her station. She started with asking what I would like and gave me her suggestion without being pushy. She then gave a head & neck massage in the chair. We then headed over to the hair sinks where she washed my hair with wonderful smelling shampoo then put conditioner in my hair and covered with a hot towel. While that was setting she gave a hand\/arm massage then rinsed the conditioner out. We then went back to her station and she cut and blow dried my hair. She made extra sure I was happy with the outcome as I had expressed the last hair cut I had was botched. I loved my hair when she was done with it and I'll definitely be coming back in 8-10 weeks.",0,0,0,"""20 Volume Salon & Spa""",,"""1464 E Williamsfield Rd, Ste 101""",Gilbert,AZ,85295,33.3074647,-111.7585505,4.5,104,1,Hair Salons;Day Spas;Cosmetics & Beauty Supply;Beauty & Spas;Massage;Hair Removal;Nail Salons;Shopping
VlIdBE4imeSgoJbUWpJMDg,qf1Q4CZxiNy8X2ItSF6Gqg,ZMx9_sQydPUj5KGvcm73Sw,2016-03-20,"I loved the upstairs lounge. It got a bit noisy but otherwise this is my kind of place. Open space, not too fussy with an upscale feel. Excellent martinis.",0,0,0,"""Olive or Twist""",Downtown,"""140 6th St""",Pittsburgh,PA,15222,40.4429033,-80.0025614,3.5,240,1,Restaurants;Bars;Lounges;Cocktail Bars;Champagne Bars;Nightlife;American (New)
ZXQymCaHeUYsFl52PvJt2w,Jyis4ILxuXbPEBziVFoKlg,UPF6nUKB_kbMM44xiEc66g,2011-04-07,Better than average Chinese food - Great atmosphere - Very sweet server named Natalie. We'll be back!,2,0,0,"""Jimmy Woo's""",,"""4233 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4977992,-111.9259521,3.0,78,0,Chinese;Restaurants
b6Kwj-dza43i2VWVaiKwLA,YMdzbinjbYFZLLowe9kYUg,eDdhZZBHEi-TRWQ2xhRI5g,2015-04-27,"Service was decent. Sushi was, well, it didn't taste rotten or anything, but I feel like they had no idea how to make rolls. Even the simple ones were sloppy and fell apart. Fish wasn't high quality, it was just kind of mushy and everything lacked flavor.

Even the mochi was gross. How do you screw up mochi?!

Overall, I give this place a solid ""meh"". There are much better AYCE sushi places in the valley.",3,3,2,"""Kaizen Fusion Roll & Sushi""",,"""2760 Deer Springs Way, Ste 101""",North Las Vegas,NV,89084,36.2842149358,-115.178746123,3.5,393,1,Restaurants;Japanese;Sushi Bars;Asian Fusion
S9Ke_p3lQEBRGgrt5zwEJw,SP0Vo0XQaFFZG36etuq6Gg,3brfhcy0y2GngeRrnS-x9A,2017-10-12,I was headed into town for a last minute business meeting and was in need of some brochures. I called the team at Print Fast Vegas and was impressed with not only how nice and friendly they were but even more importantly how quickly they said they were able to get my order done. They helped me design and print the brochures and they were ready the following day. They are conveniently located near the airport which made picking up the order easy. I would definitely recommend Print Fast Vegas and will use them again for any future needs.,0,0,0,"""Print Fast Vegas""",Southeast,"""6330 S Eastern Ave, Ste 7""",Las Vegas,NV,89119,36.0749536954,-115.118277971,5.0,6,1,Local Services;Graphic Design;Professional Services;Signmaking;Printing Services
gyBsY9oWSeuj9fkbSfjclg,wJwihbXymBcSRwfybcdixg,tpM73m9YqgYFwIQIzIpQ2w,2014-10-05,"What should you do with some spare time on a Saturday afternoon? Go to Broken Dagger!!! When I woke up that morning I really didn't plan on getting another tattoo, but I am so happy I decided to be spontaneous.

I chose this shop purely on yelp reviews. I had to check it out and see what all the rave was about. Walking in I already knew it was going to be a good connection for me. The shop was playing great music, the interior was designed with amazing artwork, and it was a really clean environment. Immediately we were greeted and helped, they had such wonderful customer service throughout our experience. 

I was a walk in client just looking into a consultation for a small elephant tattoo incorporating a lotus. Jake was my tattoo artist, since he was available at the time, I'm so glad it was him. He did such a good job helping me figure out what exactly I wanted with my tattoo. The vision he had for my tattoo far exceeded my expectations and when I finally saw the final product I absolutely fell in love. The price was very reasonable as well! I am ecstatic to have found this place and an amazing artist!!! 

MOST DEFINITELY would recommend this place to anyone and everyone!",2,0,2,"""Broken Dagger Tattoo Parlor""",,"""5255 S Decatur Blvd, Ste 108""",Las Vegas,NV,89118,36.0944572,-115.2088673,5.0,139,1,Tattoo;Beauty & Spas
p1VO9Q8f2-F_fvz9Tbli3Q,oHsTE65YRWX-4imoKAB04A,GzYAIjVULpRrFV2dQMKDog,2017-12-07,"If you're in the Scottsdale area this is the place to go for Italian. Was looking for a new place to eat near my work and happen to see this on one of the food delivery apps and the main photo looked too good to pass up.

I got their Chicken Parm Panini and my boss got the Grilled Chicken Panini. These come with a side and we both got salads. Both the panini and salad was good and I'm not to fond of salads.

The restaurant is tucked in this little shopping center that never even knew existed and is a small diner itself. It's family owned and the owner is a very sweet lady.

I'm looking forward to trying more of their menu next time.",0,0,0,"""Pasto di Forno""",,"""7116 E Mercer Ln, Ste 101""",Scottsdale,AZ,85254,33.5855904799,-111.927653265,5.0,58,1,Soup;Breakfast & Brunch;Restaurants;Desserts;Italian;Food;Event Planning & Services;Sandwiches;Caterers
Azrz2i7bSnvPsgQeR7Tevw,1q_JWPDP05ImgIgXM1-sBQ,LR950RCdjXZSBTL0uqx0fA,2013-11-14,"We had the worst experience with this place! My husband's alterations were dropped off and paid on July 2013, additional alternations were needed, and therefore he left his suits to be picked up on a later date.

First Trip: My husband works abroad, therefore I went to pick up the alterations on  August 2013, with a receipt marked PAID.  The lady (owner) stated the alternations were not paid and refused to relinquish my husband suits, even with the receipt marked PAID.  Her theory: if the other two carbon receipts were not marked PAID, the transaction did not occur.   

Second Trip: My husband was very adamant about the fact that he paid and he reassured me. I went back to the shop and asked if she could research her records plus the receipt was marked PAID.  She refused to relinquish the suits; she was very rude and basically ignored me. 

Third Trip: Now, I am second-guessing my husband, because this is asinine. However my husband has a great memory and he deals with numbers all day therefore I attempted to visit the shop again.  She still refused to relinquish the suits. I asked again if she could ""please"" check her financial records, check the register...anything... I just want to pick up my husband suits. 

Still no suits...my husband spent some time checking our bank statements and there was a payment of $114.00 made on July 5, 2013 with a reference number from Matthews Alterations.  My husband immediately called the owner, she told him, the police had his suits.  I called the lady and stated we had proof we paid and I can swing by and bring our statement...she immediately cut me off and said she was going to call the police and that his suits were at the police station. She also mentioned we didn't want to pay for the suits we just wanted a free service.  

 After the phone call, I had a police officer call me and asked if I could meet him at the shop.  I arrive at the shop and there were two squad cars. I showed the police  proof of payment as well as well as the owner. She then tried to say my bank statement wasn't real, wanted to copy my bank statement (which is illegal) and just because the word ""PAID"" was not written on her calendar marked July 5th the payment was not real.   The police officer had to reassure her the bank statement was legit.  

Long story longer...the look of total humiliation on her face was indeed priceless.  At each attempt, my husband and I were never disrespectful, and kept every visit professional. She was very rude, unprofessional, voided my existence, and lied about the suits being at the police station.

Her bookkeeping is antiquated and suspicious and the shop is filthy! This could have been resolved in a timely manner, saving me gas, my time, and wasted tax dollars for calling Matthews Police department if she just would have provided me with Customer Service 101 by researching her financials.  She needs to be audited by the IRS!",4,3,0,"""Matthews Alterations & Cleaners""",,"""2217 Matthews Township Pkwy""",Matthews,NC,28105,35.1292315,-80.7029925,4.0,11,1,Formal Wear;Laundry Services;Shopping;Local Services;Sewing & Alterations;Dry Cleaning & Laundry;Fashion
BRoQOb9LTxfh9iAJvxMyfg,u6Rb0yrjDvYpAFOgXL8WXQ,DXlDzOcpdUE_F21tok0fgw,2013-10-21,"This is my 3rd Cirque du Soleil show & I have to say KA is the best I've seen out of the 3. I actually liked this a lot better than Zarkana (the newest cirque show at Aria)

Currently, Cirque du Soleil is having a discount on tickets for their 20th anniversary celebration. I was a bit skeptical about choosing this over Mystere 'cause of the reviews on here, but I'm glad we chose KA! Originally we were going to get seats close up, but again I did my research and a lot of ppl said to get seats further back. We got seats in section 202 Row GG seats 15-18 (smack dab in the middle!) We had a great view of the entire stage. It's true, it's better to sit further back (Row AA is the best) 'cause the stage continuously moves\/flips and is really big.

I enjoyed KA 'cause it actually had a story line and it follows through in the show. I liked the theme\/decoration of the theater as well in comparison to Zarkana. I'm not sure what other reviewers were saying, but there was plenty of acrobats in KA. We saw the 9:30 show and it kept me awake and entertained whereas Zarkana I fell asleep halfway through lol. The props and everything were really beautiful, highly recommend this production to be seen as your first Cirque du Soleil show. It's affordable for Vegas!

There are lots of funny\/cute moments in the show as well. I enjoyed the music a lot too",10,5,7,"""KA by Cirque Du Soleil""",The Strip,"""Mgm Grand Hotel And Casino, 3799 Las Vegas Boulevard South""",Las Vegas,NV,89109,36.1032760672,-115.170196649,4.0,1728,1,Performing Arts;Venues & Event Spaces;Event Planning & Services;Nightlife;Arts & Entertainment
pu9z5hoxAIMpiCdrLsMz9g,Yr_9o2s2v8gFuEBSwEQaHg,LHVfdNRDiQfRpDyHyzvI5A,2016-11-05,My daughter (who is very beautiful)  was just totally ingnored and treated like she wasn't even there by the staff!   We are from VA where you just don't do that.   They really need to learn manners.    Apparently the woman in front of her was treated like an old friend.,0,0,0,"""Starbucks""",,"""2501 W Happy Valley Rd""",Phoenix,AZ,85085,33.7109782887,-112.111411459,3.5,71,1,Coffee & Tea;Food
0CBtWwn14tEbfM1vULMhpQ,pmQbLwVCiV49QYHJbKeBaw,mPk43gs2O2n06MNR-uDKfg,2017-08-13,"I have had several procedures related to skin cancer on my face. Dr. Romaine is the best choice for Mohs. This past Friday I had a treatment which required me to stay inside for two days. When I got home, I realized the office staff failed to give me the care products I purchased! I was not happy; however, after calling Kristel, she told me the office manager would be delivering my items to me in Central Phoenix. They turned a negative experience into a positive, and I truly appreciate them both!",0,0,0,"""Camelback Dermatology & Skin Surgery""",,"""4512 N 40th St""",Phoenix,AZ,85018,33.5030321,-111.9957426,3.5,47,1,Health & Medical;Doctors;Dermatologists
zEIPDtFTQQJd0qA72hib8Q,T22EnxsyWofE_mWoSI7iKg,pTZ4u-sEQr-yHq2Cl4EMEw,2014-09-28,"Went for restaurant week this evening and was not impressed. The starters of beet salad or green salad were just ok. I have made a better beet salad.  Each of us ordered a different entree. They subbed a sea bass for the pasta dish which was very good. But the chicken was dry and the trout was just good. The deserts were fair and worst of all my hot tea which costs $4.50 was weak and cool. I think I must be spoiled by fine dining in LA and NYC. Will not be back. Service was excellent though. Too bad my food didn't live up to my great waiter. 
Also people here do not know how to dress for fine dining. Jeans and sneakers are for Applebee's.",0,1,0,"""T Cook's""",,"""5200 E Camelback Rd""",Phoenix,AZ,85018,33.5046745808,-111.968557558,4.0,313,1,Lounges;Tapas/Small Plates;American (Traditional);Cocktail Bars;Bars;American (New);Breakfast & Brunch;Mediterranean;Nightlife;Restaurants
NO5prJE-R8mFLGEHwxB5Dw,G6Fu_apD7xMz3KfXG_iuXw,Usd_eiae2ZLlPjBLxpkeUA,2017-06-14,"Yoga is always great, but this place had a great vibe.   I don't know if it was because I came into this place from a hectic trade show or if it was Janna's class.  Or all of it combined.  

Anyway it was very clean, well decorated, had mats to borrow, towels and relaxing.  

I'm coming back soon.  

Also did the rooftop Monday special with them at the Monaco.   $10 included a drink at the bar downstairs.   Winner!",1,0,0,"""Inhale Pittsburgh""",Downtown,"""100 7th St""",Pittsburgh,PA,15222,40.4442769817,-80.0008124487,4.0,10,1,Massage;Active Life;Beauty & Spas;Yoga;Fitness & Instruction;Shopping
ILcsFeIaWhmuOVlo7pVZFw,mOP9QFQ2dvSottx9rQgUQg,ENvPVgDa1BV68CYJ-dcQlA,2015-01-13,"Not so much a review but an update, CPM is being replaced by another company. New Property owners for condo complex. +crosses fingers+ Yeah wrote a review and it was archived as not helpful.",10,1,0,"""City Property Management Company""",,"""4645 E Cotton Gin Lp""",Phoenix,AZ,85040,33.405162,-111.98202,1.0,44,1,Property Management;Real Estate;Home Services
jSYg58CGBqcJubfHN1uUaw,lf4Jm4BIG07cQCZyS9jAvQ,V90fC_aF-_DNYzQvUtbLww,2015-06-14,"Dinner Service from 5PM.
Overall Food was Good, Service Very Good, Ambiance Very Good, Fit for foodies, kid-friendly, for groups or special occasion serving Japanese Fusion and Chinese dishes.
The cheap fast food chop sticks did not match the formal table cloth and silverware setting.

Comfortable buffet style seating but not busy. Excellent Waiter service.a PLUS. Large Tiger Prawns sere served in the Shrimp Tempura and Honey Walnut Prawns. Although the Calamari were not ""Crispy"" as described, it was deliciously tender. The Crispy Lemon Chicken was well done. The Chinese Friend Rice was a bit salty with the extra soy sauce added. They don't serve Uni, Lobster or raw squid. 

As the restaurant name implies, Jayde Fuzion serves Chinese style Japanese delicacies for the American palate. The edamami had too much salt sprinkled. If you are conscious about salt and sweet, ask the waiter to separate the sauce. The waiter, Ian was very accomodating to serve the deep friend soft shelled crab without the rice roll. THIS IS DEFINITELY A PLUS. I would give this place FIVE STARS, had they served more sake and watermelon or fruit to balance the extra salty taste. 

Altogether a good experience",1,0,0,"""Jayde Fuzion""",,"""12300 Las Vegas Blvd S""",Henderson,NV,89044,35.965173,-115.168773,3.5,222,1,Arts & Entertainment;Beauty & Spas;Resorts;Day Spas;Restaurants;Hotels & Travel;Asian Fusion;Casinos
XXgwRi6LvhFMYcRnQSnwXA,dhCjP2nY-tVrjTlq47hDpA,qmymSqVwHYRqdwfcBatzpQ,2010-03-24,"Lunch or dinner; empty or packed - Vintner Grill is always good - not outstanding - but solid. 

I've eaten here dozens of times over the past two years and I've never been disappointed with the food.  Now, about the bar - it's hit or miss with mixology depending who's working; usually wise to go with the wine.

Vintner Grill is a perfect place for small celebratory get togethers. Wait staff (times I've experienced) gives extra attention to guest of honor and the whole cake\/gift surprise hoopla.",3,0,1,"""Vintner Grill""",Summerlin,"""10100 W Charleston Blvd, Ste 150""",Las Vegas,NV,89135,36.1594376869,-115.316628719,4.0,610,1,Restaurants;Nightlife;Bars;American (Traditional);Cocktail Bars;Sandwiches;American (New);Wine Bars
